,id,songName,albumName,albumID,explicit,releaseDate,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumental,liveness,valence,tempo,duration_ms,time_signature
1355,0jFHMDRXxKaREor3hBEEST,Gashina,SUNMI SPECIAL EDITION [Gashina],3TSX6AxLdCP4E5o3F5jCdN,False,2017-08-22,0.722,0.833,6,-3.915,1,0.094,0.0556,0.0,0.195,0.53,93.941,180000,4
1356,5R6OW0wrjn94lOGF5cxVP3,"쏘리 쏘리 Sorry, Sorry","쏘리 쏘리 Sorry, Sorry",459hy3WrWsUafUDmqS1fg5,False,2009-03-11,0.706,0.972,11,-2.359,0,0.0352,0.0226,2.57e-06,0.267,0.962,129.946,232333,4
1357,2dG4pnEsnTJcaghpld5MPa,너라고 It's You,너라고 It's You,4mUnHS8ZJEMVd4Er8QBaI6,False,2009-05-14,0.752,0.934,7,-3.541,0,0.0361,0.092,8.8e-06,0.14,0.668,119.996,231493,4
1358,1hIMToOZ1mCRaRy3SWHKl1,미인아 Bonamana,The 4th Album - 미인아 (Bonamana) [Repackaged],0pgwO9OXaf4ERqjKTDQssJ,False,2010-06-25,0.783,0.905,11,-1.763,0,0.0841,0.000473,0.0344,0.102,0.852,125.024,239187,4
1359,1SF7b9ngZjBFK2g59RX7lW,너 같은 사람 또 없어 No Other,The 4th Album - 미인아 (Bonamana) [Repackaged],0pgwO9OXaf4ERqjKTDQssJ,False,2010-06-25,0.643,0.924,11,-2.278,1,0.0725,0.158,0.0,0.354,0.829,152.027,256773,4
1360,1EBA71Up4r13q6ggBCwBdJ,Mr. Simple,Mr. Simple,6RAdpy4EGAj6LyMoGi89hA,False,2011-08-02,0.913,0.745,1,-2.837,1,0.0506,0.000219,0.00208,0.0622,0.795,127.996,241827,4
1361,7CxFlbfq1fhBMIebKE0r5R,SUPERMAN,The 5th Repackage 'Mr.Simple',3UssHJTVCfHiKKINAtgIC1,False,2011-09-19,0.604,0.687,11,-4.272,0,0.161,0.103,0.0,0.0798,0.76,175.881,203933,4
1362,11aHogiqjCmbSMR54pBmRH,A-CHA,The 5th Repackage 'Mr.Simple',3UssHJTVCfHiKKINAtgIC1,False,2011-09-19,0.759,0.717,2,-1.65,1,0.0489,0.00887,0.0,0.119,0.85,125.051,200467,4
1363,4B53mFk3LJXIJaQdNBQwyY,"Sexy, Free & Single","The 6th Album 'Sexy, Free & Single'",0WUbSfnk1KZK6NIpCoPhdk,False,2012-07-01,0.754,0.912,1,-3.527,1,0.033,0.000482,0.0,0.31,0.742,114.98,223882,4
1364,3TturNc8IRoiV5Cc0f8Y7W,너로부터 (From U),"The 6th Album 'Sexy, Free & Single'",0WUbSfnk1KZK6NIpCoPhdk,False,2012-07-01,0.536,0.79,8,-4.602,1,0.116,0.134,0.0,0.123,0.838,79.388,190705,4
1365,5kzFg2B9IcXt41Nwqmr9Eg,Mamacita (아야야),THE 7th Album 'MAMACITA',5mE1OCMbv2kA1C8a1OnVfH,False,2014-08-29,0.716,0.928,7,-0.005,1,0.084,0.0777,0.0,0.0702,0.697,101.564,207744,4
1366,73ZVWv5QFELLmUrNQCBtmE,Shirt,THE 7th Album 'MAMACITA',5mE1OCMbv2kA1C8a1OnVfH,False,2014-08-29,0.616,0.943,4,-1.962,0,0.19,0.056,0.0,0.175,0.753,100.028,208778,4
1367,3WDdRKQDvLLHEhnju6H0Tv,THIS IS LOVE (Stage Version),The 7th Album Special Edition [THIS IS LOVE],6PAgtZ8kQ6GYwSvtHHiO17,False,2014-10-23,0.731,0.874,2,-2.472,1,0.101,0.0551,0.0,0.118,0.573,111.012,247819,4
1368,46XVOZIyMI56kFPXin4lbE,백일몽 (Evanesce),The 7th Album Special Edition [THIS IS LOVE],6PAgtZ8kQ6GYwSvtHHiO17,False,2014-10-23,0.61,0.821,7,-5.085,0,0.0562,0.0575,0.0,0.165,0.246,107.03,224279,4
1369,2jkZgKoNK8dKxs7FGb9c42,Devil,DEVIL - SUPER JUNIOR SPECIAL ALBUM,3tLpEVOpXkRifL3nIziMN6,False,2015-07-16,0.773,0.865,4,-3.027,0,0.114,0.133,0.0,0.052,0.968,145.003,216585,4
1370,3cIygnq7fUqtII8i4GByRY,Magic,MAGIC - SUPER JUNIOR SPECIAL ALBUM PART.2,4awzBhGBXXSZjTpy9fEtj3,False,2015-09-16,0.71,0.897,5,-3.57,1,0.0417,0.076,0.0,0.217,0.615,114.982,215102,4
1371,0cCm1PbOd6nqAPDdA3PRfs,Black Suit,PLAY - The 8th Album,1F7DAPXJpLVKfyZFSFsrCw,False,2017-11-06,0.711,0.885,5,-3.299,0,0.0477,0.0044,0.0,0.207,0.866,121.978,201112,4
1372,4ij8ZCPS5Vq6eth2CngoJ0,SPY,SPY,5mNCx1ukvVBY8o06qTBcpb,False,2012-08-05,0.783,0.819,9,-3.205,1,0.047,0.0489,0.0,0.0629,0.536,115.002,195307,4
1373,71covq7I8CpLds4JI6wEpU,SWING (嘶吼) (CHINESE VER.),The 3rd Mini Album 'SWING',6YfXj26u6LNmfUpvQi2zhy,False,2014-03-31,0.49,0.85,11,-4.31,0,0.244,0.00846,0.0,0.0598,0.715,106.018,222284,4
1374,0NZv7FqMUhBBmCT8f71WCO,Bo Peep Bo Peep,Absolute,2TO8hVtSnOLXy5LbWWidvb,False,2009-11-27,0.829,0.958,1,-3.631,1,0.0312,0.00956,0.000138,0.186,0.971,128.032,225019,4
1375,0qIZ8DEFGrxBXGBbrzjYxA,Sugar Free,And&End,3uhLey4PyRoWjkd4Syrpqw,False,2014-09-11,0.657,0.867,2,-3.95,1,0.0459,0.00207,0.000457,0.117,0.737,127.987,235628,4
1376,44palAfzZo0q2L5gOoXaOp,괴도 (Danger),The 1st Mini Album 'ACE',7o7chwNJnugDdJNTLSw6XA,False,2014-08-19,0.732,0.743,1,-3.765,1,0.172,0.0295,0.0,0.0644,0.838,114.051,191453,4
1377,1mTufSFnWRJzJnk8CXLbf5,Goodbye (さよならひとり Korean Ver.),Goodbye (さよならひとり Korean Ver.),4VWBJHgExwZYUT2cNEKBxh,False,2016-08-04,0.545,0.693,5,-4.034,0,0.0414,0.494,0.0,0.166,0.646,91.958,209292,4
1378,1cgBWgoL6520lR2QZDzdGN,MOVE,MOVE - The 2nd Album,2Ka8QpE2XUUjL4vOQihkJH,False,2017-10-16,0.697,0.713,8,-5.273,0,0.115,0.0153,0.0,0.0857,0.667,99.964,211949,4
1379,6PppMusxa0Hf2dfoByDg1j,Drip Drop,Press It - The 1st Album,3hQknooffFRXh7jiJHFOvI,False,2016-02-23,0.716,0.869,3,-3.926,0,0.278,0.0695,0.0,0.0602,0.512,111.972,205240,4
1380,4Oqm4LXiG9MekVf3fnDyPR,Press Your Number,Press It - The 1st Album,3hQknooffFRXh7jiJHFOvI,False,2016-02-23,0.656,0.78,10,-3.609,0,0.058,0.186,0.0,0.209,0.613,120.021,226258,4
1381,1R9Fq9xn7im0KtiPnxteg2,Ringa Linga,Ringa Linga,3nsu5Q0W9ZzNnOJh443S7k,False,2013-11-08,0.545,0.841,1,-3.627,1,0.05,0.149,0.0,0.158,0.415,141.055,227114,4
1382,2orE4MtP5Oy0ynoA1KkF3t,"눈,코,입(Eyes, Noes, Lips)",RISE,27XDcBXIllsjdrwMoOM5Wm,False,2014-06-13,0.631,0.516,0,-5.759,1,0.0378,0.738,0.0,0.264,0.254,143.777,229990,4
1383,58M68JO60rhDniuSK11b6S,새벽한시(1AM),RISE,27XDcBXIllsjdrwMoOM5Wm,False,2014-06-13,0.488,0.855,7,-3.131,1,0.0387,0.0111,0.0,0.186,0.276,173.935,191793,4
1384,4E6RYFuOAVX7bI7leduRWI,I (Feat. Verbal Jint),I - The 1st Mini Album,63k3NNnmVZjTglP56twZfB,False,2015-10-07,0.506,0.788,9,-2.372,1,0.0324,0.0666,0.0,0.324,0.233,89.993,206039,4
1385,6c1cQOxDKZhnfu19rclv6G,Why,Why - The 2nd Mini Album,2LgnQf7qzLjeRcY7JjRfy0,False,2016-06-28,0.615,0.879,6,-3.275,0,0.0377,0.0702,0.0,0.0581,0.315,105.026,207777,4
1386,16VnJqInZr3uXGIQXEN7jY,Miss Right,<No.1> REPACKAGE SPECIAL ALBUM,1TtTMVlPNvlpbzL2YnXes3,False,2013-04-25,0.766,0.945,6,-2.757,0,0.0318,0.228,0.0,0.274,0.966,120.024,197825,4
1387,1su62pO1ShAp7F4JlY5vuo,Rocking,TEEN TOP CLASS,5EB6YZvj8qutF1iKcrgw6j,False,2013-08-26,0.695,0.976,7,-3.241,1,0.103,0.0186,0.0,0.11,0.785,128.047,192653,4
1388,1Da54tXPAF4CjpLhtfMGiT,Now,Chemistry,3DRhmqigth8FBpu7hgTinf,False,2013-01-01,0.695,0.882,2,-3.301,0,0.0375,0.371,9.03e-06,0.236,0.685,117.926,218619,4
1389,588FDdsa21w6tE6G1N0aSn,Trouble Maker,Trouble Maker,6QtfXV9SqEkbBNvQi41fra,False,2011-01-01,0.852,0.804,10,-2.605,0,0.0639,0.0957,1.13e-05,0.0757,0.935,115.022,219587,4
1390,6WJWTeZExNu0X42hiegRVs,Heart Shaker,Merry & Happy,7z35ak4YnECGLJADDJ4obf,False,2017-12-11,0.56,0.945,8,-0.33,1,0.064,0.0965,0.0,0.17,0.833,164.089,186896,4
1391,7kKvrBLjXFPFWtEAjT59CV,KNOCK KNOCK,TWICEcoaster : LANE 2,7CgL5c3BKZUnYgh8uWdeQQ,False,2017-02-20,0.672,0.968,1,-2.636,0,0.131,0.0243,0.0,0.0586,0.473,129.971,195753,4
1392,4ACeAntCpOxVeIcivmqG4S,TT,TWICEcoaster: LANE1,1O0JME3VbK4siDIfh6K3Oe,False,2016-10-24,0.708,0.852,2,-4.398,1,0.0851,0.0525,0.00016,0.399,0.396,129.946,212991,4
1393,4g7hiqTP5eXt75XU5WSMMA,LIKEY,twicetagram,7dOZAeST5qCpfpQRAHq9sa,False,2017-10-30,0.717,0.911,4,-1.077,0,0.0344,0.395,0.000457,0.137,0.444,132.011,207824,4
1394,41r0BLWVIdo7CaKowcUDgM,OOH-AHH하게 Like OOH-AHH,THE STORY BEGINS,3uLLMZwXdtGAD3BAB12jUM,False,2015-10-20,0.721,0.875,6,-1.166,1,0.0783,0.241,0.000105,0.381,0.692,141.994,215091,4
1395,5GIHnMRDeDDIDsy8AcrF4Y,SIGNAL,SIGNAL,4VfP4RWW7MPg5hOCvIgUYE,False,2017-05-15,0.616,0.769,0,-2.57,1,0.329,0.23,0.0,0.121,0.605,207.845,196687,4
1396,1D7e4LrjdB4mKaI9XYrmPY,CHEER UP,PAGE TWO,1AHK0VYfnND7mAiZ5VneXG,False,2016-04-25,0.551,0.885,6,-1.489,1,0.124,0.139,0.0,0.114,0.509,172.95,208862,4
1397,0fp7yXkUbwmM8ML6sWu6HW,Chained Up,Chained Up,0xV4AYgTAeT6JzGuXmki91,False,2015-11-10,0.728,0.941,9,-2.044,0,0.188,0.0955,0.0,0.328,0.923,92.073,192922,4
1398,2SQrg7WIPRKMKrlILjGdQH,Error,Error,18tXJ042aqn5IkhtJL0mSn,False,2014-10-14,0.563,0.931,5,-2.436,0,0.052,0.0636,0.0,0.0952,0.274,128.019,225494,4
1399,1fRphGy4lx1oCDXo5Vyeh3,ETERNITY,ETERNITY (Eternity),4ee2FAFp2fZBrQgtiUmbzh,False,2014-01-01,0.59,0.945,0,-2.656,0,0.0844,0.115,0.0,0.2,0.423,129.07,185013,4
1400,2LwX9PBAo3TiiEwyrEXKfr,Fantasy,Hades,45lp2DytrwL0jumJUtTAGp,False,2016-08-12,0.586,0.929,9,-3.107,0,0.0847,0.0533,0.0,0.0887,0.186,106.938,208645,3
1401,4UJbMQumRGohBYYz9WpQcT,Shangri-La,Shangri-La,3vsryQSddZ77eIrnkA6eeD,False,2017-05-15,0.604,0.729,6,-3.481,0,0.114,0.148,0.0,0.0594,0.584,77.565,202268,4
1402,0WJVy5IYA9AeAI1htZDq0C,Burn It Up,1X1=1(TO BE ONE),6sQ2Gukev7VHstYs30LRAu,False,2017-08-08,0.642,0.849,11,-3.266,0,0.0563,0.0461,0.0,0.398,0.601,127.923,214942,4
1403,3CEs5Jnov3YkmYn0Vezrcr,Energetic,1X1=1(TO BE ONE),6sQ2Gukev7VHstYs30LRAu,False,2017-08-08,0.714,0.886,0,-3.076,1,0.0461,0.058,0.0,0.112,0.752,125.046,189356,4
1404,1H2qNVjNn13tlpKv6MtiYn,REALLY REALLY,FATE NUMBER FOR,5Lzl77xwAyReRnKPQkEjZH,False,2017-04-04,0.765,0.769,2,-3.16,1,0.0595,0.167,0.0,0.0854,0.581,103.006,203057,4
1405,1KFwBOa8gDqT7Avua2yxfe,HAPPY,HAPPY MOMENT (1),4nnyYQGOKRU090FK7sfunL,False,2017-06-07,0.599,0.94,0,-2.155,1,0.0634,0.177,3.47e-06,0.472,0.821,82.566,180756,4
1406,1OIb1AalkGikhzCRbWgchd,Secret,THE SECRET,0usNbLkckzIo34wUPehZdh,False,2016-08-17,0.692,0.969,7,-3.213,0,0.0678,0.167,0.0,0.301,0.762,111.495,222582,4
1407,5laUbUO5ltFwJEguygEAIw,A,Identify,4oCmvuYZnOnHKF1tgs5PNr,False,2014-11-28,0.713,0.803,7,-3.691,0,0.0322,0.00766,0.0,0.119,0.444,102.949,181800,4
1408,5rfxbeN9vD4YGrSbumvloY,Girls Girls Girls,Identify,4oCmvuYZnOnHKF1tgs5PNr,False,2014-11-28,0.798,0.893,10,-3.584,0,0.0716,0.0882,4.43e-05,0.0875,0.502,89.984,213885,4
1409,6hDQEXRPDeMEHQcRQGwXHH,Hellevator,Mixtape,629NfdAtwu46Z6pNZPKSGq,False,2018-01-08,0.515,0.816,10,-2.33,1,0.165,0.00816,0.0,0.35,0.288,78.17,240000,4
1410,2oO9xKPU8vkd02W3yOhv5v,Zero For Conduct,Zero For Conduct,78A63dsiUsiSE9emLUgVxI,False,2015-04-14,0.579,0.938,1,-3.136,1,0.223,0.0783,0.0,0.385,0.632,157.02,193692,4
1411,45uJULGOd9HoZi2aPySiwn,District 9,I am NOT,1gVzcQetApqdnM4ijjJV7C,False,2018-03-26,0.529,0.956,9,-1.889,1,0.265,0.0122,3.49e-06,0.119,0.559,179.987,211763,4
1412,3teZTZbM2VbtABTlvAa1nv,Heart Attack,Heart Attack,6XpaDo4Sj4aSfbLfqglMfE,False,2015-06-22,0.661,0.97,0,-1.802,1,0.091,0.137,0.0,0.887,0.773,125.993,196522,4
1413,5m95gCTAiHshTaajznt5fA,What is Love?,What is Love?,5NObA8Cx4Ri5cATR1DLTjj,False,2018-04-09,0.572,0.91,8,-1.578,1,0.064,0.0846,0.0,0.266,0.602,169.975,208238,4
1414,46z6qCUJebtgqen1JN1yf3,미친거 아니야? GO CRAZY!,미친거 아니야? GO CRAZY!,6ghykdNkmGFUxRhts3WxfQ,False,2014-09-15,0.741,0.896,3,-2.445,0,0.104,0.0447,0.0,0.389,0.886,123.018,239262,4
1415,0BiYJIeiAxB8OrCOm9Hgq6,Everybody,Everybody - The 5th Mini Album,0cJUtiybZCK22BF7yfSeA4,False,2013-10-14,0.633,0.92,8,-3.045,1,0.0685,0.0065,0.0,0.135,0.732,126.027,249292,4
1416,2VVqxQhALecXvaArlZSVXr,Lo Siento,REPLAY - The 8th Repackage Album,5uxH9so2Yrmi6nLClUZJkv,False,2018-04-12,0.746,0.738,9,-3.67,1,0.207,0.0705,0.0,0.043,0.63,94.808,226184,4
1417,6tgaYrOLuLt4QblZaSoZ3Q,I Don’T Like Your Girlfriend,WEME,6AMAirFub1064lnkEyp7Uh,False,2017-08-08,0.767,0.941,2,-3.002,1,0.196,0.0217,0.000411,0.169,0.568,99.961,199757,4
1418,6wZmGmiSm2t1zTTIxiundp,Congratulations,The Day,1RqYoCf4PAnPnyr9bm3MyK,False,2015-09-07,0.31,0.702,3,-4.077,1,0.0539,0.0466,0.0,0.0395,0.578,179.851,229293,4
1419,7nkp1uuSbKkoxMvEs8cSw0,Shine,Positive,1ZRmLzZWvOkSqWePzFeekO,False,2018-04-02,0.74,0.804,3,-2.187,1,0.0546,0.411,0.0,0.0578,0.791,150.013,198796,4
1420,1jbHCJ8EtvoKfMMYy3bAlN,Mamma Mia,카라(KARA) 6th Mini Album [Day&Night],3emUMd2AU3S4jF5ryo3CKr,False,2014-08-18,0.697,0.927,0,-2.268,1,0.0772,0.0424,0.0,0.1,0.8,128.084,212950,4
1421,3aW0ds4A4tSQDIp75FqWTo,FAKE LOVE,Love Yourself 轉 'Tear',2jJfnAZE6IG3oYnUv2eCj4,False,2018-05-18,0.557,0.719,2,-4.515,0,0.0372,0.00267,0.0,0.306,0.344,77.501,242334,4
1422,3usNq12G6hzghfodcezACn,Hellovenus 5th Single `위글위글`,Hellovenus 5th Single `위글위글`,5wHPt7EhxSL89OMyjhBXpw,False,2015-01-05,0.817,0.816,11,-5.152,0,0.181,0.0629,0.0,0.32,0.832,101.001,203821,4
1423,7b8YOVV5quZcSKEijDgyWB,DDU-DU DDU-DU,SQUARE UP,1HwIUaaEuRsxsIyssqtGLH,False,2018-06-15,0.671,0.859,4,-3.922,0,0.0833,0.0313,0.0,0.267,0.39,139.931,209355,4
1424,2zdshfZnGJSvr62uKJhitz,CAMO,"ONE SHOT, TWO SHOT - The 1st Mini Album",04gRvDvXy6ctlFxI3G7Wd5,False,2018-02-20,0.818,0.672,4,-3.427,0,0.0643,0.0439,0.0,0.208,0.468,107.911,199137,4
1425,3ECzwLt2OYNXjLMeTnYzp2,ONE SHOT,ONE SHOT,3BknHo4UqGPK53v5cHaM2U,False,2013-02-12,0.58,0.937,2,-2.841,0,0.0905,0.0219,0.0136,0.0667,0.452,95.09,237923,4
1426,5HiSc2ZCGn8L3cH3qSwzBT,러시안 룰렛 Russian Roulette,Russian Roulette - The 3rd Mini Album,6MNlcai3skKLKv5syzFwC3,False,2016-09-07,0.726,0.903,7,-2.277,0,0.0357,0.055,0.000225,0.158,0.958,129.986,211244,4
1427,55M6WlPDc8WID9UcmWjbYM,Lilili Yabbay,"SEVENTEEN 2ND ALBUM 'TEEN, AGE' (2)",5aHdNainJWMc3n2AqfiOg5,False,2017-11-06,0.604,0.898,6,-2.495,0,0.284,0.0463,5.94e-06,0.262,0.511,112.135,211191,4
1428,5ilOXZ0vqTX69rjRubPivH,Dance The Night Away,Summer Nights,7Km2KH6vfW9WzG7OeXFZHo,False,2018-07-09,0.709,0.861,0,-2.905,1,0.0941,0.106,4.73e-05,0.112,0.779,118.089,180809,4
1429,2Oi0IO8K4BEbhPUdWcjNmv,NAVILLERA,GFRIEND The 1st Album 'LOL',0PlSM2Hml1cFANnzYu6RCg,False,2016-07-11,0.642,0.957,6,-0.944,0,0.05,0.0438,0.0,0.273,0.801,125.008,193580,4
1430,2ezKXygNO30pXyDQXkm6oD,LATATA,I am,1GtPnOiHxCnoZPCiLcKj22,False,2018-05-02,0.774,0.792,9,-4.019,0,0.224,0.00427,1.15e-06,0.283,0.505,98.1,202773,4
1431,5JwuXvMV8f7ftQczIPCzmm,Look,Eyes On You,2k15VazqnRuva8vbh1iZWA,False,2018-03-12,0.644,0.913,5,-1.724,0,0.158,0.113,0.0,0.383,0.758,119.938,194535,4
1432,3p6hnejEQYXkiTO1lAzVc0,Euphoria,Love Yourself 結 'Answer',2lATw9ZAVp7ILQcOKPCPqp,False,2018-08-24,0.637,0.799,2,-4.519,1,0.0338,0.394,0.0,0.0921,0.562,104.995,228615,4
1433,4Is1b37KJY9XVCgzp81FBW,BAAM,Fun to The World,75dkh8s39e7txjNe9cODH3,False,2018-06-26,0.725,0.94,5,-2.32,0,0.0435,0.115,0.00431,0.0864,0.905,127.051,208475,4
1434,4JViGq60SvqtQXI3WK0OLS,Oh My!,SEVENTEEN 5TH MINI ALBUM 'YOU MAKE MY DAY',7ayq6V3xwXGOScUqhvIyFl,False,2018-07-16,0.682,0.888,5,-3.25,0,0.267,0.245,0.0,0.0552,0.903,91.966,195005,4
1435,2AIWoHr9DF6y4KALCBKWQS,IDOL,Love Yourself 結 'Answer',2lATw9ZAVp7ILQcOKPCPqp,False,2018-08-24,0.734,0.855,9,-3.211,1,0.118,0.00481,0.0,0.123,0.422,126.035,222732,4
1436,2N8gVC6b45879mbNo9IMZr,Bad,Reality,4rcCDHuUPZWtnQ380SXHaN,False,2015-07-13,0.689,0.858,0,-3.051,1,0.116,0.24,0.0,0.134,0.458,99.994,216244,4
1437,4g73tmQQc6pSfe4NMXKrZD,BLACK DRESS,BLACK DRESS,3I3c4rkP6v5LtjMrgbD6d0,False,2018-02-22,0.728,0.821,0,-3.129,1,0.0419,0.0307,0.0,0.0386,0.816,108.001,193609,4
1438,2naEVOadudtXHwtZNfjMDM,Forever Young,SQUARE UP,1HwIUaaEuRsxsIyssqtGLH,False,2018-06-15,0.592,0.961,4,-1.807,1,0.096,0.0423,0.0,0.0882,0.508,109.826,237077,4
1439,75scDPqGs75FotglJSoOI2,MIC Drop (Steve Aoki Remix) [Full Length Edition],Love Yourself 結 'Answer',2lATw9ZAVp7ILQcOKPCPqp,False,2018-08-24,0.606,0.848,11,-3.952,1,0.184,0.0114,1.06e-06,0.206,0.54,170.01,307676,4
1440,15IuYQKZ5zKDEY5YDzsqSQ,‘Bout you,Bout You - The 2nd Mini Album,3hyZ9blHn3XIQtFh6CsKUw,False,2018-08-16,0.747,0.819,9,-3.92,1,0.041,0.0347,0.0,0.297,0.488,114.987,207152,4
1441,27kB4qLUCV8nZd2eOgj1Tk,KILLING ME,NEW KIDS : CONTINUE,2yUTAuGu8Xu7xoTdASjClx,False,2018-08-02,0.76,0.672,9,-5.277,0,0.0732,0.465,0.0,0.205,0.505,127.986,193734,4
1442,4D5Ode2OfZMxIwQyvmhUe8,Lil’ Touch,Lil' Touch - The 1st Single,6369mPjmE105oD1ECF7WiA,False,2018-09-05,0.791,0.789,11,-4.694,0,0.104,0.0114,0.0,0.301,0.669,112.11,189846,4
1443,34gltOTtqFDuaPrieClQ7K,고백송 Confession Song,MAD Winter Edition,6T1mbOaUO00lxV0GNFlKHB,False,2015-11-23,0.615,0.701,9,-4.258,1,0.031,0.06,0.0,0.114,0.258,94.081,212836,4
1444,6DIW7GJbuGZdHolRcPWprP,Roller Coaster,Offset,04TsF8IFb70DdBYDT8egvw,False,2018-01-17,0.633,0.907,6,-1.459,0,0.048,0.317,0.0,0.221,0.74,130.001,212136,4
1445,381g0b6QZxC13SzA2HRMIc,Power Up,Summer Magic - Summer Mini Album,5zWa1ZEUBctbKqvwXbFawo,False,2018-08-06,0.732,0.934,8,-4.618,1,0.144,0.0774,0.00745,0.306,0.898,159.998,202040,4
1446,3XzxHvEomjJIKZcZqYfFut,운명 The Chance of Love,New Chapter #1: The Chance of Love - The 8th Album,0ipyHYAE0cMf4aDJNIDIU1,False,2018-03-28,0.784,0.721,6,-2.571,0,0.0453,0.154,0.0,0.238,0.915,112.013,207133,4
1447,3dTFof43vcpQKx6Z3iTsOj,데리러 가 Good Evening,The Story of Light' EP.1 - The 6th Album,5XwIkFj2HovD5gR8FNlVhG,False,2018-05-28,0.678,0.809,8,-4.162,1,0.0598,0.0383,0.0,0.243,0.561,119.979,223515,4
1448,1Zz7lQOhWPYh8dNQCwVkdG,One More Time (Otra Vez),One More Time - Special Mini Album,0vgV211bUsihsckzNaejxe,False,2018-10-08,0.685,0.841,5,-3.975,1,0.0327,0.0408,5.28e-05,0.274,0.486,99.981,186468,4
1449,4kmp56RAtXEzHOANS0BaLX,花요일 Blooming Day,Blooming Days - The 2nd Mini Album,14zRuZjpOkB4IrUkFsrN31,False,2018-04-10,0.735,0.736,4,-3.266,0,0.277,0.00511,0.0,0.165,0.813,117.975,199846,4
1450,7ez0GleWkVehEBqm4zfwLU,Gucci,UN2VERSE,1e1gNwMtLXI9PI9BfLT3kC,False,2017-07-13,0.306,0.75,1,-3.772,1,0.0742,0.00667,1.55e-05,0.166,0.142,94.652,175499,4
1451,4KqPuyZdcjXuRqXSARnt6r,Regular - English Version,NCT #127 Regular-Irregular - The 1st Album,4oU5Tp952fPL7z2Bax4JmU,False,2018-10-12,0.741,0.747,9,-5.459,0,0.0956,0.263,5.15e-06,0.266,0.831,134.039,219107,4
1452,5Z4aqpT39KpY8gbHoJWdou,Egotistic,RED MOON,6GhELYbXRo1LOqRPOCsQrF,False,2018-07-16,0.616,0.833,3,-3.314,0,0.067,0.315,0.0,0.175,0.595,97.898,196018,4
1453,4EjUFjzi4ErWjklOA3Aslu,Tempo,DON’T MESS UP MY TEMPO – The 5th Album,0aMI0Kctp6xwSnRFakNF3D,False,2018-11-02,0.686,0.842,0,-4.423,1,0.1,0.237,0.0,0.0683,0.519,115.944,224483,4
1454,0yB4jrSwN0bFtFRDR5vyMj,Love Shot,LOVE SHOT– The 5th Album Repackage,3r5m8utqRZYJnpep7xxVyq,False,2018-12-13,0.689,0.678,5,-4.287,0,0.119,0.0702,0.0,0.0889,0.335,145.883,200306,4
1455,7vs4RrAcoc1VzY0dKUsKF0,WHERE YOU AT,"W, HERE",1z5UzGzwfGETt8PPdsAYD0,False,2017-10-10,0.61,0.788,7,-3.857,0,0.0625,0.5,0.0,0.238,0.51,142.76,190398,4
1456,26vOBLHS116a4WNUVlvAUW,We Go Up,We Go Up,0pIWpPef8UFx8iQ5KSZsYj,False,2018-09-03,0.893,0.77,8,-4.692,1,0.107,0.0138,0.0,0.225,0.349,122.067,183293,4
1457,2wVDWtLKXunswWecARNILj,SOLO,SOLO,7qAJpYeABXN9ZV5wOOX59k,False,2018-11-12,0.751,0.642,3,-5.165,0,0.087,0.0861,0.0,0.0953,0.388,95.045,169567,4
1458,5nAo2xpoY77LveVLCLPEwk,LIAR LIAR,PINK OCEAN,34sI3jyVmcwO8hXwojUaL9,False,2016-03-28,0.694,0.92,1,-2.458,1,0.0468,0.193,0.0,0.284,0.793,100.073,194413,4
1459,1pg8HiIhLaxUtA7nHUMOnW,B-DAY,NEW KIDS : BEGIN,5EcRMB1ttU83pooNxfjpt8,False,2017-05-22,0.716,0.83,6,-4.091,0,0.0564,0.027,0.0,0.469,0.695,129.97,214585,4
1460,0aLG42zaidNkblhiQgJknP,WANT,WANT - The 2nd Mini Album,7E01VOJ7gyYPz9HXUVeQeq,False,2019-02-11,0.64,0.757,7,-5.532,1,0.0689,0.0261,0.0,0.127,0.413,104.943,208968,4
1461,5TyCTVsBsHeeutZcU2uP5s,Home,SEVENTEEN 6TH MINI ALBUM 'YOU MADE MY DAWN',1Or4crj0DlitdTRp36TjnT,False,2019-01-21,0.741,0.547,9,-5.029,1,0.253,0.427,0.0,0.0931,0.615,87.977,203732,4
1462,3TM7sUA8tMzndo6G8E526g,Jealousy,THE CONNECT : DEJAVU,33jGMiM6HwvRfrW8bevNWo,False,2018-03-26,0.695,0.852,6,-4.528,0,0.127,0.00701,0.0,0.14,0.496,102.988,207030,4
1463,1DmGqPGzfywzk38HJokxCy,Na Hago Nolja,ナハゴノルジャ (日本盤),0yqe9zrzn5TBrVdqWHnMzC,False,2015-04-13,0.629,0.943,11,-3.484,0,0.0593,0.171,0.0,0.334,0.91,130.061,211093,4
1464,6pSqQbDEHisyEJDHwHjNqc,I'm Your Girl ?,I'm Your Girl ?,6mUVLIE2GzDAuiKzbcXPce,False,2018-05-23,0.547,0.73,8,-4.797,1,0.0759,0.512,0.0,0.245,0.66,91.844,183028,4
1465,1qLgJ1M37Mj50hlOnuw9cs,Naughty boy,Thumbs Up!,6AjfY47ASqK3OjjaPxTqaH,False,2018-09-10,0.695,0.68,3,-3.051,1,0.0614,0.141,0.0,0.109,0.692,160.034,198665,4
